SID,Date,category,name,value,item,tdif,delta_value
76821,2015-11-29T21:06:00Z,pers,C,2.5,lazy,5.266666666666667,-0.4746835443037975
76821,2015-11-30T02:22:00Z,pers,C,0,lazy,15.716666666666667,0
76821,2015-11-30T18:05:00Z,pers,C,0,lazy,3.566666666666667,0.7009345794392523
76821,2015-11-30T21:39:00Z,pers,C,2.5,lazy,2.5166666666666666,-0.9933774834437087
76821,2015-12-03T21:57:00Z,pers,C,2.5,lazy,4.683333333333334,-0.5338078291814946
76821,2015-12-04T02:38:00Z,pers,C,0,lazy,16.933333333333334,0.14763779527559054
76821,2015-12-04T19:34:00Z,pers,C,2.5,lazy,2.4833333333333334,-1.006711409395973
76821,2015-12-04T22:03:00Z,pers,C,0,lazy,2.1666666666666665,0
76821,2015-12-10T00:00:00Z,pers,C,5,lazy,18.066666666666666,-0.13837638376383765
76821,2015-12-10T18:04:00Z,pers,C,2.5,lazy,2.9833333333333334,0
76821,2015-12-10T21:03:00Z,pers,C,2.5,lazy,3.9833333333333334,-0.6276150627615062
76821,2015-12-11T01:02:00Z,pers,C,0,lazy,4.75,0
76821,2015-12-11T05:47:00Z,pers,C,0,lazy,12.216666666666667,0.20463847203274216
76821,2015-12-11T18:00:00Z,pers,C,2.5,lazy,4.25,1.1764705882352942
76821,2015-12-11T22:15:00Z,pers,C,7.5,lazy,3.0166666666666666,-1.6574585635359116
76821,2015-12-12T01:16:00Z,pers,C,2.5,lazy,19.933333333333334,-0.1254180602006689
76821,2015-12-13T22:39:00Z,pers,C,7.5,lazy,23.533333333333335,-0.10623229461756373
76821,2015-12-14T22:11:00Z,pers,C,5,lazy,23.116666666666667,-0.21629416005767843
76821,2015-12-15T21:18:00Z,pers,C,0,lazy,3.433333333333333,0
76821,2015-12-16T00:44:00Z,pers,C,0,lazy,21.4,0.4672897196261683
76821,2015-12-16T22:08:00Z,pers,C,10,lazy,4.75,-2.1052631578947367
76821,2015-12-17T02:53:00Z,pers,C,0,lazy,17.866666666666667,0.13992537313432835
76821,2015-12-17T20:45:00Z,pers,C,2.5,lazy,1.1833333333333333,-2.112676056338028
76821,2015-12-17T21:56:00Z,pers,C,0,lazy,2.683333333333333,0.9316770186335405
76821,2015-12-20T00:01:00Z,pers,C,0,lazy,20.4,0.4901960784313726
76821,2015-12-20T20:25:00Z,pers,C,10,lazy,1.0166666666666666,-2.459016393442623
76821,2015-12-21T22:09:00Z,pers,C,7.5,lazy,4.816666666666666,0
76821,2015-12-22T02:58:00Z,pers,C,7.5,lazy,22.333333333333332,0.11194029850746269
76821,2015-12-24T01:58:00Z,pers,C,5,lazy,1.3833333333333333,-1.8072289156626506
76821,2015-12-24T03:21:00Z,pers,C,2.5,lazy,17.316666666666666,0.14436958614051973
76821,2015-12-24T20:40:00Z,pers,C,5,lazy,1.35,-1.8518518518518516
76821,2015-12-24T22:01:00Z,pers,C,2.5,lazy,7.916666666666667,0.9473684210526315
76821,2015-12-25T05:56:00Z,pers,C,10,lazy,14,-0.35714285714285715
76821,2015-12-31T20:49:00Z,pers,C,7.5,lazy,NA,NA
76821,2015-11-02T04:41:00Z,pers,C,10,reliable,14.2,-0.35211267605633806
76821,2015-11-04T19:06:00Z,pers,C,5,reliable,8.05,0.6211180124223602
76821,2015-11-05T03:09:00Z,pers,C,10,reliable,15.833333333333334,0
76821,2015-11-05T18:59:00Z,pers,C,10,reliable,9.333333333333334,0
76821,2015-11-06T04:19:00Z,pers,C,10,reliable,13.916666666666666,0
76821,2015-11-08T20:07:00Z,pers,C,7.5,reliable,22.633333333333333,0
76821,2015-11-09T18:45:00Z,pers,C,7.5,reliable,8.75,0
76821,2015-11-16T05:36:00Z,pers,C,7.5,reliable,13.2,0.1893939393939394
76821,2015-11-16T18:48:00Z,pers,C,10,reliable,5.733333333333333,-1.744186046511628
76821,2015-11-17T00:32:00Z,pers,C,0,reliable,2.783333333333333,1.7964071856287427
76821,2015-11-17T03:19:00Z,pers,C,5,reliable,22.483333333333334,-0.1111934766493699
76821,2015-11-18T01:48:00Z,pers,C,2.5,reliable,3.1666666666666665,0.7894736842105263
76821,2015-11-18T04:58:00Z,pers,C,5,reliable,13.533333333333333,0
76821,2015-11-18T18:30:00Z,pers,C,5,reliable,2.5833333333333335,1.9354838709677418
76821,2015-11-18T21:05:00Z,pers,C,10,reliable,6.333333333333333,0
76821,2015-11-20T19:00:00Z,pers,C,7.5,reliable,2.033333333333333,0
76821,2015-11-23T22:10:00Z,pers,C,10,reliable,4.15,0
76821,2015-11-24T02:19:00Z,pers,C,10,reliable,1.9,-1.3157894736842106
76821,2015-11-25T18:56:00Z,pers,C,7.5,reliable,3.033333333333333,-0.8241758241758242
76821,2015-11-25T21:58:00Z,pers,C,5,reliable,2.216666666666667,0
76821,2015-11-26T00:11:00Z,pers,C,5,reliable,3.3666666666666667,0.7425742574257426
76821,2015-11-28T00:07:00Z,pers,C,5,reliable,21.266666666666666,0
76821,2015-11-28T21:23:00Z,pers,C,5,reliable,3.4166666666666665,0.7317073170731707
76821,2015-11-29T00:48:00Z,pers,C,7.5,reliable,20.3,0
76821,2015-11-29T21:06:00Z,pers,C,7.5,reliable,5.266666666666667,0.4746835443037975
76821,2015-11-30T02:22:00Z,pers,C,10,reliable,15.716666666666667,-0.15906680805938495
76821,2015-11-30T18:05:00Z,pers,C,7.5,reliable,3.566666666666667,0.7009345794392523
76821,2015-11-30T21:39:00Z,pers,C,10,reliable,2.5166666666666666,0
76821,2015-12-03T21:57:00Z,pers,C,5,reliable,4.683333333333334,0.5338078291814946
76821,2015-12-04T02:38:00Z,pers,C,7.5,reliable,16.933333333333334,-0.44291338582677164
76821,2015-12-04T19:34:00Z,pers,C,0,reliable,2.4833333333333334,4.026845637583892
76821,2015-12-04T22:03:00Z,pers,C,10,reliable,2.1666666666666665,-2.307692307692308
76821,2015-12-10T00:00:00Z,pers,C,2.5,reliable,18.066666666666666,0.2767527675276753
76821,2015-12-10T18:04:00Z,pers,C,7.5,reliable,2.9833333333333334,0.8379888268156425
76821,2015-12-10T21:03:00Z,pers,C,10,reliable,3.9833333333333334,-0.6276150627615062
76821,2015-12-11T01:02:00Z,pers,C,7.5,reliable,4.75,0.5263157894736842
76821,2015-12-11T05:47:00Z,pers,C,10,reliable,12.216666666666667,0
76821,2015-12-11T18:00:00Z,pers,C,10,reliable,4.25,-0.5882352941176471
76821,2015-12-11T22:15:00Z,pers,C,7.5,reliable,3.0166666666666666,0
76821,2015-12-12T01:16:00Z,pers,C,7.5,reliable,19.933333333333334,0.1254180602006689
76821,2015-12-13T22:39:00Z,pers,C,5,reliable,23.533333333333335,0.10623229461756373
76821,2015-12-14T22:11:00Z,pers,C,7.5,reliable,23.116666666666667,0.10814708002883922
76821,2015-12-15T21:18:00Z,pers,C,10,reliable,3.433333333333333,0
76821,2015-12-16T00:44:00Z,pers,C,10,reliable,21.4,-0.3504672897196262
76821,2015-12-16T22:08:00Z,pers,C,2.5,reliable,4.75,1.5789473684210527
76821,2015-12-17T02:53:00Z,pers,C,10,reliable,17.866666666666667,-0.13992537313432835
76821,2015-12-17T20:45:00Z,pers,C,7.5,reliable,1.1833333333333333,2.112676056338028
76821,2015-12-17T21:56:00Z,pers,C,10,reliable,2.683333333333333,-0.9316770186335405
76821,2015-12-20T00:01:00Z,pers,C,7.5,reliable,20.4,-0.12254901960784315
76821,2015-12-20T20:25:00Z,pers,C,5,reliable,1.0166666666666666,2.459016393442623
76821,2015-12-21T22:09:00Z,pers,C,2.5,reliable,4.816666666666666,0
76821,2015-12-22T02:58:00Z,pers,C,2.5,reliable,22.333333333333332,0
76821,2015-12-24T01:58:00Z,pers,C,7.5,reliable,1.3833333333333333,0
76821,2015-12-24T03:21:00Z,pers,C,7.5,reliable,17.316666666666666,-0.14436958614051973
76821,2015-12-24T20:40:00Z,pers,C,5,reliable,1.35,1.8518518518518516
76821,2015-12-24T22:01:00Z,pers,C,7.5,reliable,7.916666666666667,-0.3157894736842105
76821,2015-12-25T05:56:00Z,pers,C,5,reliable,14,-0.17857142857142858
76821,2015-12-31T20:49:00Z,pers,C,5,reliable,NA,NA
76821,2015-11-02T04:41:00Z,pers,E,1.25,E,14.2,0.17605633802816903
76821,2015-11-04T19:06:00Z,pers,E,2.5,E,8.05,0.15527950310559005
76821,2015-11-05T03:09:00Z,pers,E,3.75,E,15.833333333333334,0.3157894736842105
76821,2015-11-05T18:59:00Z,pers,E,8.75,E,9.333333333333334,-0.9374999999999999
76821,2015-11-06T04:19:00Z,pers,E,0,E,13.916666666666666,0.2694610778443114
76821,2015-11-08T20:07:00Z,pers,E,3.75,E,22.633333333333333,0.16568483063328424
76821,2015-11-09T18:45:00Z,pers,E,7.5,E,8.75,-0.7142857142857143
76821,2015-11-16T05:36:00Z,pers,E,7.5,E,13.2,0
76821,2015-11-16T18:48:00Z,pers,E,7.5,E,5.733333333333333,0.2180232558139535
76821,2015-11-17T00:32:00Z,pers,E,8.75,E,2.783333333333333,-0.8982035928143713
76821,2015-11-17T03:19:00Z,pers,E,6.25,E,22.483333333333334,-0.27798369162342473
76821,2015-11-18T01:48:00Z,pers,E,0,E,3.1666666666666665,1.973684210526316
76821,2015-11-18T04:58:00Z,pers,E,6.25,E,13.533333333333333,-0.3694581280788177
76821,2015-11-18T18:30:00Z,pers,E,1.25,E,2.5833333333333335,2.4193548387096775
76821,2015-11-18T21:05:00Z,pers,E,7.5,E,6.333333333333333,-0.986842105263158
76821,2015-11-20T19:00:00Z,pers,E,7.5,E,2.033333333333333,0
76821,2015-11-23T22:10:00Z,pers,E,6.25,E,4.15,-1.2048192771084336
76821,2015-11-24T02:19:00Z,pers,E,1.25,E,1.9,-0.6578947368421053
76821,2015-11-25T18:56:00Z,pers,E,5,E,3.033333333333333,-1.6483516483516485
76821,2015-11-25T21:58:00Z,pers,E,0,E,2.216666666666667,1.1278195488721805
76821,2015-11-26T00:11:00Z,pers,E,2.5,E,3.3666666666666667,0.7425742574257426
76821,2015-11-28T00:07:00Z,pers,E,6.25,E,21.266666666666666,-0.05877742946708464
76821,2015-11-28T21:23:00Z,pers,E,5,E,3.4166666666666665,-1.0975609756097562
76821,2015-11-29T00:48:00Z,pers,E,1.25,E,20.3,-0.06157635467980296
76821,2015-11-29T21:06:00Z,pers,E,0,E,5.266666666666667,0
76821,2015-11-30T02:22:00Z,pers,E,0,E,15.716666666666667,0.47720042417815484
76821,2015-11-30T18:05:00Z,pers,E,7.5,E,3.566666666666667,-0.35046728971962615
76821,2015-11-30T21:39:00Z,pers,E,6.25,E,2.5166666666666666,-1.9867549668874174
76821,2015-12-03T21:57:00Z,pers,E,6.25,E,4.683333333333334,-0.800711743772242
76821,2015-12-04T02:38:00Z,pers,E,2.5,E,16.933333333333334,-0.07381889763779527
76821,2015-12-04T19:34:00Z,pers,E,1.25,E,2.4833333333333334,-0.5033557046979865
76821,2015-12-04T22:03:00Z,pers,E,0,E,2.1666666666666665,0.576923076923077
76821,2015-12-10T00:00:00Z,pers,E,3.75,E,18.066666666666666,0
76821,2015-12-10T18:04:00Z,pers,E,3.75,E,2.9833333333333334,-1.2569832402234637
76821,2015-12-10T21:03:00Z,pers,E,0,E,3.9833333333333334,2.196652719665272
76821,2015-12-11T01:02:00Z,pers,E,8.75,E,4.75,-1.5789473684210527
76821,2015-12-11T05:47:00Z,pers,E,1.25,E,12.216666666666667,0.3069577080491132
76821,2015-12-11T18:00:00Z,pers,E,5,E,4.25,0.8823529411764706
76821,2015-12-11T22:15:00Z,pers,E,8.75,E,3.0166666666666666,-1.6574585635359116
76821,2015-12-12T01:16:00Z,pers,E,3.75,E,19.933333333333334,0.1254180602006689
76821,2015-12-13T22:39:00Z,pers,E,0,E,23.533333333333335,0.4249291784702549
76821,2015-12-14T22:11:00Z,pers,E,10,E,23.116666666666667,-0.43258832011535686
76821,2015-12-15T21:18:00Z,pers,E,0,E,3.433333333333333,0
76821,2015-12-16T00:44:00Z,pers,E,0,E,21.4,0
76821,2015-12-16T22:08:00Z,pers,E,0,E,4.75,1.5789473684210527
76821,2015-12-17T02:53:00Z,pers,E,7.5,E,17.866666666666667,0
76821,2015-12-17T20:45:00Z,pers,E,7.5,E,1.1833333333333333,0
76821,2015-12-17T21:56:00Z,pers,E,7.5,E,2.683333333333333,0
76821,2015-12-20T00:01:00Z,pers,E,2.5,E,20.4,-0.12254901960784315
76821,2015-12-20T20:25:00Z,pers,E,0,E,1.0166666666666666,3.6885245901639347
76821,2015-12-21T22:09:00Z,pers,E,6.25,E,4.816666666666666,-0.5190311418685122
76821,2015-12-22T02:58:00Z,pers,E,3.75,E,22.333333333333332,-0.055970149253731345
76821,2015-12-24T01:58:00Z,pers,E,5,E,1.3833333333333333,0
76821,2015-12-24T03:21:00Z,pers,E,5,E,17.316666666666666,0.07218479307025986
76821,2015-12-24T20:40:00Z,pers,E,6.25,E,1.35,0
76821,2015-12-24T22:01:00Z,pers,E,6.25,E,7.916666666666667,-0.47368421052631576
76821,2015-12-25T05:56:00Z,pers,E,2.5,E,14,0
76821,2015-12-31T20:49:00Z,pers,E,5,E,NA,NA
76821,2015-11-02T04:41:00Z,pers,E,0,outgoing,14.2,0.17605633802816903
76821,2015-11-04T19:06:00Z,pers,E,2.5,outgoing,8.05,0.3105590062111801
76821,2015-11-05T03:09:00Z,pers,E,5,outgoing,15.833333333333334,0.15789473684210525
76821,2015-11-05T18:59:00Z,pers,E,7.5,outgoing,9.333333333333334,-0.8035714285714285
76821,2015-11-06T04:19:00Z,pers,E,0,outgoing,13.916666666666666,0.3592814371257485
76821,2015-11-08T20:07:00Z,pers,E,5,outgoing,22.633333333333333,0.11045655375552282
76821,2015-11-09T18:45:00Z,pers,E,7.5,outgoing,8.75,-0.8571428571428571
76821,2015-11-16T05:36:00Z,pers,E,7.5,outgoing,13.2,0
76821,2015-11-16T18:48:00Z,pers,E,7.5,outgoing,5.733333333333333,0
76821,2015-11-17T00:32:00Z,pers,E,7.5,outgoing,2.783333333333333,0
76821,2015-11-17T03:19:00Z,pers,E,7.5,outgoing,22.483333333333334,-0.3335804299481097
76821,2015-11-18T01:48:00Z,pers,E,0,outgoing,3.1666666666666665,1.5789473684210527
76821,2015-11-18T04:58:00Z,pers,E,5,outgoing,13.533333333333333,-0.18472906403940886
76821,2015-11-18T18:30:00Z,pers,E,2.5,outgoing,2.5833333333333335,1.9354838709677418
76821,2015-11-18T21:05:00Z,pers,E,7.5,outgoing,6.333333333333333,-0.7894736842105263
76821,2015-11-20T19:00:00Z,pers,E,7.5,outgoing,2.033333333333333,0
76821,2015-11-23T22:10:00Z,pers,E,5,outgoing,4.15,-1.2048192771084336
76821,2015-11-24T02:19:00Z,pers,E,0,outgoing,1.9,0
76821,2015-11-25T18:56:00Z,pers,E,5,outgoing,3.033333333333333,-1.6483516483516485
76821,2015-11-25T21:58:00Z,pers,E,0,outgoing,2.216666666666667,1.1278195488721805
76821,2015-11-26T00:11:00Z,pers,E,2.5,outgoing,3.3666666666666667,0.7425742574257426
76821,2015-11-28T00:07:00Z,pers,E,5,outgoing,21.266666666666666,0
76821,2015-11-28T21:23:00Z,pers,E,5,outgoing,3.4166666666666665,-0.7317073170731707
76821,2015-11-29T00:48:00Z,pers,E,2.5,outgoing,20.3,-0.12315270935960591
76821,2015-11-29T21:06:00Z,pers,E,0,outgoing,5.266666666666667,0
76821,2015-11-30T02:22:00Z,pers,E,0,outgoing,15.716666666666667,0.47720042417815484
76821,2015-11-30T18:05:00Z,pers,E,7.5,outgoing,3.566666666666667,0
76821,2015-11-30T21:39:00Z,pers,E,7.5,outgoing,2.5166666666666666,-2.980132450331126
76821,2015-12-03T21:57:00Z,pers,E,5,outgoing,4.683333333333334,-0.5338078291814946
76821,2015-12-04T02:38:00Z,pers,E,2.5,outgoing,16.933333333333334,-0.14763779527559054
76821,2015-12-04T19:34:00Z,pers,E,0,outgoing,2.4833333333333334,0
76821,2015-12-04T22:03:00Z,pers,E,0,outgoing,2.1666666666666665,0
76821,2015-12-10T00:00:00Z,pers,E,2.5,outgoing,18.066666666666666,0
76821,2015-12-10T18:04:00Z,pers,E,2.5,outgoing,2.9833333333333334,-0.8379888268156425
76821,2015-12-10T21:03:00Z,pers,E,0,outgoing,3.9833333333333334,1.8828451882845187
76821,2015-12-11T01:02:00Z,pers,E,7.5,outgoing,4.75,-1.0526315789473684
76821,2015-12-11T05:47:00Z,pers,E,2.5,outgoing,12.216666666666667,0.20463847203274216
76821,2015-12-11T18:00:00Z,pers,E,5,outgoing,4.25,1.1764705882352942
76821,2015-12-11T22:15:00Z,pers,E,10,outgoing,3.0166666666666666,-1.6574585635359116
76821,2015-12-12T01:16:00Z,pers,E,5,outgoing,19.933333333333334,0.1254180602006689
76821,2015-12-13T22:39:00Z,pers,E,0,outgoing,23.533333333333335,0.4249291784702549
76821,2015-12-14T22:11:00Z,pers,E,10,outgoing,23.116666666666667,-0.43258832011535686
76821,2015-12-15T21:18:00Z,pers,E,0,outgoing,3.433333333333333,0
76821,2015-12-16T00:44:00Z,pers,E,0,outgoing,21.4,0
76821,2015-12-16T22:08:00Z,pers,E,0,outgoing,4.75,1.5789473684210527
76821,2015-12-17T02:53:00Z,pers,E,7.5,outgoing,17.866666666666667,0
76821,2015-12-17T20:45:00Z,pers,E,7.5,outgoing,1.1833333333333333,0
76821,2015-12-17T21:56:00Z,pers,E,7.5,outgoing,2.683333333333333,0
76821,2015-12-20T00:01:00Z,pers,E,2.5,outgoing,20.4,-0.12254901960784315
76821,2015-12-20T20:25:00Z,pers,E,0,outgoing,1.0166666666666666,4.918032786885246
76821,2015-12-21T22:09:00Z,pers,E,5,outgoing,4.816666666666666,-0.5190311418685122
76821,2015-12-22T02:58:00Z,pers,E,2.5,outgoing,22.333333333333332,0
76821,2015-12-24T01:58:00Z,pers,E,5,outgoing,1.3833333333333333,0
76821,2015-12-24T03:21:00Z,pers,E,5,outgoing,17.316666666666666,0.14436958614051973
76821,2015-12-24T20:40:00Z,pers,E,7.5,outgoing,1.35,0
76821,2015-12-24T22:01:00Z,pers,E,7.5,outgoing,7.916666666666667,-0.631578947368421
76821,2015-12-25T05:56:00Z,pers,E,2.5,outgoing,14,0
76821,2015-12-31T20:49:00Z,pers,E,5,outgoing,NA,NA
76821,2015-11-02T04:41:00Z,pers,E,7.5,quiet,14.2,-0.17605633802816903
76821,2015-11-04T19:06:00Z,pers,E,7.5,quiet,8.05,0
76821,2015-11-05T03:09:00Z,pers,E,7.5,quiet,15.833333333333334,-0.47368421052631576
76821,2015-11-05T18:59:00Z,pers,E,0,quiet,9.333333333333334,1.0714285714285714
76821,2015-11-06T04:19:00Z,pers,E,10,quiet,13.916666666666666,-0.17964071856287425
76821,2015-11-08T20:07:00Z,pers,E,7.5,quiet,22.633333333333333,-0.22091310751104565
76821,2015-11-09T18:45:00Z,pers,E,2.5,quiet,8.75,0.5714285714285714
76821,2015-11-16T05:36:00Z,pers,E,2.5,quiet,13.2,0
76821,2015-11-16T18:48:00Z,pers,E,2.5,quiet,5.733333333333333,-0.436046511627907
76821,2015-11-17T00:32:00Z,pers,E,0,quiet,2.783333333333333,1.7964071856287427
76821,2015-11-17T03:19:00Z,pers,E,5,quiet,22.483333333333334,0.2223869532987398
76821,2015-11-18T01:48:00Z,pers,E,10,quiet,3.1666666666666665,-2.368421052631579
76821,2015-11-18T04:58:00Z,pers,E,2.5,quiet,13.533333333333333,0.5541871921182266
76821,2015-11-18T18:30:00Z,pers,E,10,quiet,2.5833333333333335,-2.9032258064516125
76821,2015-11-18T21:05:00Z,pers,E,2.5,quiet,6.333333333333333,1.1842105263157896
76821,2015-11-20T19:00:00Z,pers,E,2.5,quiet,2.033333333333333,0
76821,2015-11-23T22:10:00Z,pers,E,2.5,quiet,4.15,1.2048192771084336
76821,2015-11-24T02:19:00Z,pers,E,7.5,quiet,1.9,1.3157894736842106
76821,2015-11-25T18:56:00Z,pers,E,5,quiet,3.033333333333333,1.6483516483516485
76821,2015-11-25T21:58:00Z,pers,E,10,quiet,2.216666666666667,-1.1278195488721805
76821,2015-11-26T00:11:00Z,pers,E,7.5,quiet,3.3666666666666667,-0.7425742574257426
76821,2015-11-28T00:07:00Z,pers,E,2.5,quiet,21.266666666666666,0.11755485893416928
76821,2015-11-28T21:23:00Z,pers,E,5,quiet,3.4166666666666665,1.4634146341463414
76821,2015-11-29T00:48:00Z,pers,E,10,quiet,20.3,0
76821,2015-11-29T21:06:00Z,pers,E,10,quiet,5.266666666666667,0
76821,2015-11-30T02:22:00Z,pers,E,10,quiet,15.716666666666667,-0.47720042417815484
76821,2015-11-30T18:05:00Z,pers,E,2.5,quiet,3.566666666666667,0.7009345794392523
76821,2015-11-30T21:39:00Z,pers,E,5,quiet,2.5166666666666666,0.9933774834437087
76821,2015-12-03T21:57:00Z,pers,E,2.5,quiet,4.683333333333334,1.0676156583629892
76821,2015-12-04T02:38:00Z,pers,E,7.5,quiet,16.933333333333334,0
76821,2015-12-04T19:34:00Z,pers,E,7.5,quiet,2.4833333333333334,1.006711409395973
76821,2015-12-04T22:03:00Z,pers,E,10,quiet,2.1666666666666665,-1.153846153846154
76821,2015-12-10T00:00:00Z,pers,E,5,quiet,18.066666666666666,0
76821,2015-12-10T18:04:00Z,pers,E,5,quiet,2.9833333333333334,1.675977653631285
76821,2015-12-10T21:03:00Z,pers,E,10,quiet,3.9833333333333334,-2.510460251046025
76821,2015-12-11T01:02:00Z,pers,E,0,quiet,4.75,2.1052631578947367
76821,2015-12-11T05:47:00Z,pers,E,10,quiet,12.216666666666667,-0.4092769440654843
76821,2015-12-11T18:00:00Z,pers,E,5,quiet,4.25,-0.5882352941176471
76821,2015-12-11T22:15:00Z,pers,E,2.5,quiet,3.0166666666666666,1.6574585635359116
76821,2015-12-12T01:16:00Z,pers,E,7.5,quiet,19.933333333333334,-0.1254180602006689
76821,2015-12-13T22:39:00Z,pers,E,10,quiet,23.533333333333335,-0.4249291784702549
76821,2015-12-14T22:11:00Z,pers,E,0,quiet,23.116666666666667,0.43258832011535686
76821,2015-12-15T21:18:00Z,pers,E,10,quiet,3.433333333333333,0
76821,2015-12-16T00:44:00Z,pers,E,10,quiet,21.4,0
76821,2015-12-16T22:08:00Z,pers,E,10,quiet,4.75,-1.5789473684210527
76821,2015-12-17T02:53:00Z,pers,E,2.5,quiet,17.866666666666667,0
76821,2015-12-17T20:45:00Z,pers,E,2.5,quiet,1.1833333333333333,0
76821,2015-12-17T21:56:00Z,pers,E,2.5,quiet,2.683333333333333,0
76821,2015-12-20T00:01:00Z,pers,E,7.5,quiet,20.4,0.12254901960784315
76821,2015-12-20T20:25:00Z,pers,E,10,quiet,1.0166666666666666,-2.459016393442623
76821,2015-12-21T22:09:00Z,pers,E,2.5,quiet,4.816666666666666,0.5190311418685122
76821,2015-12-22T02:58:00Z,pers,E,5,quiet,22.333333333333332,0.11194029850746269
76821,2015-12-24T01:58:00Z,pers,E,5,quiet,1.3833333333333333,0
76821,2015-12-24T03:21:00Z,pers,E,5,quiet,17.316666666666666,0
76821,2015-12-24T20:40:00Z,pers,E,5,quiet,1.35,0
76821,2015-12-24T22:01:00Z,pers,E,5,quiet,7.916666666666667,0.3157894736842105
76821,2015-12-25T05:56:00Z,pers,E,7.5,quiet,14,0
76821,2015-12-31T20:49:00Z,pers,E,5,quiet,NA,NA
76821,2015-11-02T04:41:00Z,pers,N,0,depressed,14.2,0
76821,2015-11-04T19:06:00Z,pers,N,0,depressed,8.05,0.3105590062111801
76821,2015-11-05T03:09:00Z,pers,N,2.5,depressed,15.833333333333334,-0.15789473684210525
76821,2015-11-05T18:59:00Z,pers,N,0,depressed,9.333333333333334,0.26785714285714285
76821,2015-11-06T04:19:00Z,pers,N,2.5,depressed,13.916666666666666,-0.17964071856287425
76821,2015-11-08T20:07:00Z,pers,N,0,depressed,22.633333333333333,0.11045655375552282
76821,2015-11-09T18:45:00Z,pers,N,2.5,depressed,8.75,-0.2857142857142857
76821,2015-11-16T05:36:00Z,pers,N,0,depressed,13.2,0
76821,2015-11-16T18:48:00Z,pers,N,0,depressed,5.733333333333333,0
76821,2015-11-17T00:32:00Z,pers,N,0,depressed,2.783333333333333,0
76821,2015-11-17T03:19:00Z,pers,N,0,depressed,22.483333333333334,0.2223869532987398
76821,2015-11-18T01:48:00Z,pers,N,5,depressed,3.1666666666666665,-0.7894736842105263
76821,2015-11-18T04:58:00Z,pers,N,2.5,depressed,13.533333333333333,-0.18472906403940886
76821,2015-11-18T18:30:00Z,pers,N,0,depressed,2.5833333333333335,0
76821,2015-11-18T21:05:00Z,pers,N,0,depressed,6.333333333333333,0.39473684210526316
76821,2015-11-20T19:00:00Z,pers,N,2.5,depressed,2.033333333333333,-1.2295081967213115
76821,2015-11-23T22:10:00Z,pers,N,0,depressed,4.15,0.6024096385542168
76821,2015-11-24T02:19:00Z,pers,N,2.5,depressed,1.9,-1.3157894736842106
76821,2015-11-25T18:56:00Z,pers,N,0,depressed,3.033333333333333,0
76821,2015-11-25T21:58:00Z,pers,N,0,depressed,2.216666666666667,0
76821,2015-11-26T00:11:00Z,pers,N,0,depressed,3.3666666666666667,0.7425742574257426
76821,2015-11-28T00:07:00Z,pers,N,0,depressed,21.266666666666666,0
76821,2015-11-28T21:23:00Z,pers,N,0,depressed,3.4166666666666665,0
76821,2015-11-29T00:48:00Z,pers,N,0,depressed,20.3,0.12315270935960591
76821,2015-11-29T21:06:00Z,pers,N,2.5,depressed,5.266666666666667,0
76821,2015-11-30T02:22:00Z,pers,N,2.5,depressed,15.716666666666667,-0.15906680805938495
76821,2015-11-30T18:05:00Z,pers,N,0,depressed,3.566666666666667,0.7009345794392523
76821,2015-11-30T21:39:00Z,pers,N,2.5,depressed,2.5166666666666666,-0.9933774834437087
76821,2015-12-03T21:57:00Z,pers,N,0,depressed,4.683333333333334,0.5338078291814946
76821,2015-12-04T02:38:00Z,pers,N,2.5,depressed,16.933333333333334,0.14763779527559054
76821,2015-12-04T19:34:00Z,pers,N,5,depressed,2.4833333333333334,-1.006711409395973
76821,2015-12-04T22:03:00Z,pers,N,2.5,depressed,2.1666666666666665,0
76821,2015-12-10T00:00:00Z,pers,N,10,depressed,18.066666666666666,-0.13837638376383765
76821,2015-12-10T18:04:00Z,pers,N,7.5,depressed,2.9833333333333334,-1.675977653631285
76821,2015-12-10T21:03:00Z,pers,N,2.5,depressed,3.9833333333333334,1.2552301255230125
76821,2015-12-11T01:02:00Z,pers,N,7.5,depressed,4.75,-1.0526315789473684
76821,2015-12-11T05:47:00Z,pers,N,2.5,depressed,12.216666666666667,0
76821,2015-12-11T18:00:00Z,pers,N,2.5,depressed,4.25,0
76821,2015-12-11T22:15:00Z,pers,N,2.5,depressed,3.0166666666666666,0
76821,2015-12-12T01:16:00Z,pers,N,2.5,depressed,19.933333333333334,-0.1254180602006689
76821,2015-12-13T22:39:00Z,pers,N,0,depressed,23.533333333333335,0
