study SID p_name p_item s_name done
02-ipcs 06 C C Duty NA
02-ipcs 06 C C Intellect NA
02-ipcs 06 C C Mating NA
02-ipcs 06 C C Negativity NA
02-ipcs 06 C C pOsitivity NA
02-ipcs 06 C C Sociability NA
02-ipcs 06 C Org Adversity NA
02-ipcs 06 C Org Deception NA
02-ipcs 06 C Org Duty NA
02-ipcs 06 C Org Intellect NA
02-ipcs 06 C Org Mating NA
02-ipcs 06 C Org Negativity NA
02-ipcs 06 C Org pOsitivity NA
02-ipcs 06 C Org Sociability NA
02-ipcs 06 C Prdctv Adversity NA
02-ipcs 06 C Prdctv Deception NA
02-ipcs 06 C Prdctv Duty NA
02-ipcs 06 C Prdctv Intellect NA
02-ipcs 06 C Prdctv Mating NA
02-ipcs 06 C Prdctv Negativity NA
02-ipcs 06 C Prdctv pOsitivity NA
02-ipcs 06 C Prdctv Sociability NA
02-ipcs 06 C Rspnbl Adversity NA
02-ipcs 06 C Rspnbl Deception NA
02-ipcs 06 C Rspnbl Duty NA
02-ipcs 06 C Rspnbl Intellect NA
02-ipcs 06 C Rspnbl Mating NA
02-ipcs 06 C Rspnbl Negativity NA
02-ipcs 06 C Rspnbl pOsitivity NA
02-ipcs 06 C Rspnbl Sociability NA
02-ipcs 06 E Assert Adversity NA
02-ipcs 06 E Assert Deception NA
02-ipcs 06 E Assert Duty NA
02-ipcs 06 E Assert Intellect NA
02-ipcs 06 E Assert Mating NA
02-ipcs 06 E Assert Negativity NA
02-ipcs 06 E Assert pOsitivity NA
02-ipcs 06 E Assert Sociability NA
02-ipcs 06 E Cmpn Adversity NA
02-ipcs 06 E Cmpn Deception NA
02-ipcs 06 E Cmpn Duty NA
02-ipcs 06 E Cmpn Intellect NA
02-ipcs 06 E Cmpn Mating NA
02-ipcs 06 E Cmpn Negativity NA
02-ipcs 06 E Cmpn pOsitivity NA
02-ipcs 06 E Cmpn Sociability NA
02-ipcs 06 E E Adversity NA
02-ipcs 06 E E Deception NA
02-ipcs 06 E E Duty NA
02-ipcs 06 E E Intellect NA
02-ipcs 06 E E Mating NA
02-ipcs 06 E E Negativity NA
02-ipcs 06 E E pOsitivity NA
02-ipcs 06 E E Sociability NA
02-ipcs 06 E EnerLev Adversity NA
02-ipcs 06 E EnerLev Deception NA
02-ipcs 06 E EnerLev Duty NA
02-ipcs 06 E EnerLev Intellect NA
02-ipcs 06 E EnerLev Mating NA
02-ipcs 06 E EnerLev Negativity NA
02-ipcs 06 E EnerLev pOsitivity NA
02-ipcs 06 E EnerLev Sociability NA
02-ipcs 06 E Scblty Adversity NA
02-ipcs 06 E Scblty Deception NA
02-ipcs 06 E Scblty Duty NA
02-ipcs 06 E Scblty Intellect NA
02-ipcs 06 E Scblty Mating NA
02-ipcs 06 E Scblty Negativity NA
02-ipcs 06 E Scblty pOsitivity NA
02-ipcs 06 E Scblty Sociability NA
02-ipcs 06 N Anxty Adversity NA
02-ipcs 06 N Anxty Deception NA
02-ipcs 06 N Anxty Duty NA
02-ipcs 06 N Anxty Intellect NA
02-ipcs 06 N Anxty Mating NA
02-ipcs 06 N Anxty Negativity NA
02-ipcs 06 N Anxty pOsitivity NA
02-ipcs 06 N Anxty Sociability NA
02-ipcs 06 N Depr Adversity NA
02-ipcs 06 N Depr Deception NA
02-ipcs 06 N Depr Duty NA
02-ipcs 06 N Depr Intellect NA
02-ipcs 06 N Depr Mating NA
02-ipcs 06 N Depr Negativity NA
02-ipcs 06 N Depr pOsitivity NA
02-ipcs 06 N Depr Sociability NA
02-ipcs 06 N EmoVol Adversity NA
02-ipcs 06 N EmoVol Deception NA
02-ipcs 06 N EmoVol Duty NA
02-ipcs 06 N EmoVol Intellect NA
02-ipcs 06 N EmoVol Mating NA
02-ipcs 06 N EmoVol Negativity NA
02-ipcs 06 N EmoVol pOsitivity NA
02-ipcs 06 N EmoVol Sociability NA
02-ipcs 06 N N Adversity NA
02-ipcs 06 N N Deception NA
02-ipcs 06 N N Duty NA
02-ipcs 06 N N Intellect NA
02-ipcs 06 N N Mating NA
02-ipcs 06 N N Negativity NA
02-ipcs 06 N N pOsitivity NA
02-ipcs 06 N N Sociability NA
02-ipcs 06 O AesSens Adversity NA
02-ipcs 06 O AesSens Deception NA
02-ipcs 06 O AesSens Duty NA
02-ipcs 06 O AesSens Intellect NA
02-ipcs 06 O AesSens Mating NA
02-ipcs 06 O AesSens Negativity NA
02-ipcs 06 O AesSens pOsitivity NA
02-ipcs 06 O AesSens Sociability NA
02-ipcs 06 O CrtvImag Adversity NA
02-ipcs 06 O CrtvImag Deception NA
02-ipcs 06 O CrtvImag Duty NA
02-ipcs 06 O CrtvImag Intellect NA
02-ipcs 06 O CrtvImag Mating NA
02-ipcs 06 O CrtvImag Negativity NA
02-ipcs 06 O CrtvImag pOsitivity NA
02-ipcs 06 O CrtvImag Sociability NA
02-ipcs 06 O IntCur Adversity NA
02-ipcs 06 O IntCur Deception NA
02-ipcs 06 O IntCur Duty NA
02-ipcs 06 O IntCur Intellect NA
02-ipcs 06 O IntCur Mating NA
02-ipcs 06 O IntCur Negativity NA
02-ipcs 06 O IntCur pOsitivity NA
02-ipcs 06 O IntCur Sociability NA
02-ipcs 06 O O Adversity NA
02-ipcs 06 O O Deception NA
02-ipcs 06 O O Duty NA
02-ipcs 06 O O Intellect NA
02-ipcs 06 O O Mating NA
02-ipcs 06 O O Negativity NA
02-ipcs 06 O O pOsitivity NA
02-ipcs 06 O O Sociability NA
02-ipcs 07 A A Adversity NA
02-ipcs 07 A A Deception NA
02-ipcs 07 A A Duty NA
02-ipcs 07 A A Intellect NA
02-ipcs 07 A A Negativity NA
02-ipcs 07 A A pOsitivity NA
02-ipcs 07 A A Sociability NA
02-ipcs 07 A Cmpn Adversity NA
02-ipcs 07 A Cmpn Deception NA
02-ipcs 07 A Cmpn Duty NA
02-ipcs 07 A Cmpn Intellect NA
02-ipcs 07 A Cmpn Negativity NA
02-ipcs 07 A Cmpn pOsitivity NA
02-ipcs 07 A Cmpn Sociability NA
02-ipcs 07 A Rspct Adversity NA
02-ipcs 07 A Rspct Deception NA
02-ipcs 07 A Rspct Duty NA
02-ipcs 07 A Rspct Intellect NA
02-ipcs 07 A Rspct Negativity NA
02-ipcs 07 A Rspct pOsitivity NA
02-ipcs 07 A Rspct Sociability NA
02-ipcs 07 A Trust Adversity NA
02-ipcs 07 A Trust Deception NA
02-ipcs 07 A Trust Duty NA
02-ipcs 07 A Trust Intellect NA
02-ipcs 07 A Trust Negativity NA
02-ipcs 07 A Trust pOsitivity NA
02-ipcs 07 A Trust Sociability NA
02-ipcs 07 C C Adversity NA
02-ipcs 07 C C Deception NA
02-ipcs 07 C C Duty NA
02-ipcs 07 C C Intellect NA
02-ipcs 07 C C Negativity NA
02-ipcs 07 C C pOsitivity NA
02-ipcs 07 C C Sociability NA
02-ipcs 07 C Org Adversity NA
02-ipcs 07 C Org Deception NA
02-ipcs 07 C Org Duty NA
02-ipcs 07 C Org Intellect NA
02-ipcs 07 C Org Negativity NA
02-ipcs 07 C Org pOsitivity NA
02-ipcs 07 C Org Sociability NA
02-ipcs 07 C Prdctv Adversity NA
02-ipcs 07 C Prdctv Deception NA
02-ipcs 07 C Prdctv Duty NA
02-ipcs 07 C Prdctv Intellect NA
02-ipcs 07 C Prdctv Negativity NA
02-ipcs 07 C Prdctv pOsitivity NA
02-ipcs 07 C Prdctv Sociability NA
02-ipcs 07 C Rspnbl Adversity NA
02-ipcs 07 C Rspnbl Deception NA
02-ipcs 07 C Rspnbl Duty NA
02-ipcs 07 C Rspnbl Intellect NA
02-ipcs 07 C Rspnbl Negativity NA
02-ipcs 07 C Rspnbl pOsitivity NA
02-ipcs 07 C Rspnbl Sociability NA
02-ipcs 07 E Assert Adversity NA
02-ipcs 07 E Assert Deception NA
02-ipcs 07 E Assert Duty NA
02-ipcs 07 E Assert Intellect NA
02-ipcs 07 E Assert Negativity NA
02-ipcs 07 E Assert pOsitivity NA
02-ipcs 07 E Assert Sociability NA
02-ipcs 07 E Cmpn Adversity NA
02-ipcs 07 E Cmpn Deception NA
02-ipcs 07 E Cmpn Duty NA
02-ipcs 07 E Cmpn Intellect NA
02-ipcs 07 E Cmpn Negativity NA
02-ipcs 07 E Cmpn pOsitivity NA
02-ipcs 07 E Cmpn Sociability NA
02-ipcs 07 E E Adversity NA
02-ipcs 07 E E Deception NA
02-ipcs 07 E E Duty NA
02-ipcs 07 E E Intellect NA
02-ipcs 07 E E Negativity NA
02-ipcs 07 E E pOsitivity NA
02-ipcs 07 E E Sociability NA
02-ipcs 07 E EnerLev Adversity NA
02-ipcs 07 E EnerLev Deception NA
02-ipcs 07 E EnerLev Duty NA
02-ipcs 07 E EnerLev Intellect NA
02-ipcs 07 E EnerLev Negativity NA
02-ipcs 07 E EnerLev pOsitivity NA
02-ipcs 07 E EnerLev Sociability NA
02-ipcs 07 E Scblty Adversity NA
02-ipcs 07 E Scblty Deception NA
02-ipcs 07 E Scblty Duty NA
02-ipcs 07 E Scblty Intellect NA
02-ipcs 07 E Scblty Negativity NA
02-ipcs 07 E Scblty pOsitivity NA
02-ipcs 07 E Scblty Sociability NA
02-ipcs 07 N Anxty Adversity NA
02-ipcs 07 N Anxty Deception NA
02-ipcs 07 N Anxty Duty NA
02-ipcs 07 N Anxty Intellect NA
02-ipcs 07 N Anxty Negativity NA
02-ipcs 07 N Anxty pOsitivity NA
02-ipcs 07 N Anxty Sociability NA
02-ipcs 07 N Depr Adversity NA
02-ipcs 07 N Depr Deception NA
02-ipcs 07 N Depr Duty NA
02-ipcs 07 N Depr Intellect NA
02-ipcs 07 N Depr Negativity NA
02-ipcs 07 N Depr pOsitivity NA
02-ipcs 07 N Depr Sociability NA
02-ipcs 07 N EmoVol Adversity NA
02-ipcs 07 N EmoVol Deception NA
02-ipcs 07 N EmoVol Duty NA
02-ipcs 07 N EmoVol Intellect NA
02-ipcs 07 N EmoVol Negativity NA
02-ipcs 07 N EmoVol pOsitivity NA
02-ipcs 07 N EmoVol Sociability NA
02-ipcs 07 N N Adversity NA
02-ipcs 07 N N Deception NA
02-ipcs 07 N N Duty NA
02-ipcs 07 N N Intellect NA
02-ipcs 07 N N Negativity NA
02-ipcs 07 N N pOsitivity NA
02-ipcs 07 N N Sociability NA
02-ipcs 07 O AesSens Adversity NA
02-ipcs 07 O AesSens Deception NA
02-ipcs 07 O AesSens Duty NA
02-ipcs 07 O AesSens Intellect NA
02-ipcs 07 O AesSens Negativity NA
02-ipcs 07 O AesSens pOsitivity NA
02-ipcs 07 O AesSens Sociability NA
02-ipcs 07 O CrtvImag Adversity NA
02-ipcs 07 O CrtvImag Deception NA
02-ipcs 07 O CrtvImag Duty NA
02-ipcs 07 O CrtvImag Intellect NA
02-ipcs 07 O CrtvImag Negativity NA
02-ipcs 07 O CrtvImag pOsitivity NA
02-ipcs 07 O CrtvImag Sociability NA
02-ipcs 07 O IntCur Adversity NA
02-ipcs 07 O IntCur Deception NA
02-ipcs 07 O IntCur Duty NA
02-ipcs 07 O IntCur Intellect NA
02-ipcs 07 O IntCur Negativity NA
02-ipcs 07 O IntCur pOsitivity NA
02-ipcs 07 O IntCur Sociability NA
02-ipcs 07 O O Adversity NA
02-ipcs 07 O O Deception NA
02-ipcs 07 O O Duty NA
02-ipcs 07 O O Intellect NA
02-ipcs 07 O O Negativity NA
02-ipcs 07 O O pOsitivity NA
02-ipcs 07 O O Sociability NA
02-ipcs 08 A A Adversity NA
02-ipcs 08 A A Deception NA
02-ipcs 08 A A Duty NA
02-ipcs 08 A A Intellect NA
02-ipcs 08 A A Mating NA
02-ipcs 08 A A Negativity NA
02-ipcs 08 A A pOsitivity NA
02-ipcs 08 A A Sociability NA
02-ipcs 08 A Cmpn Adversity NA
02-ipcs 08 A Cmpn Deception NA
02-ipcs 08 A Cmpn Duty NA
02-ipcs 08 A Cmpn Intellect NA
02-ipcs 08 A Cmpn Mating NA
02-ipcs 08 A Cmpn Negativity NA
02-ipcs 08 A Cmpn pOsitivity NA
02-ipcs 08 A Cmpn Sociability NA
02-ipcs 08 A Rspct Adversity NA
02-ipcs 08 A Rspct Deception NA
02-ipcs 08 A Rspct Duty NA
02-ipcs 08 A Rspct Intellect NA
02-ipcs 08 A Rspct Mating NA
02-ipcs 08 A Rspct Negativity NA
02-ipcs 08 A Rspct pOsitivity NA
02-ipcs 08 A Rspct Sociability NA
02-ipcs 08 A Trust Adversity NA
02-ipcs 08 A Trust Deception NA
02-ipcs 08 A Trust Duty NA
02-ipcs 08 A Trust Intellect NA
02-ipcs 08 A Trust Mating NA
02-ipcs 08 A Trust Negativity NA
02-ipcs 08 A Trust pOsitivity NA
02-ipcs 08 A Trust Sociability NA
02-ipcs 08 C C Adversity NA
02-ipcs 08 C C Deception NA
02-ipcs 08 C C Duty NA
02-ipcs 08 C C Intellect NA
02-ipcs 08 C C Mating NA
02-ipcs 08 C C Negativity NA
02-ipcs 08 C C pOsitivity NA
02-ipcs 08 C C Sociability NA
02-ipcs 08 C Org Adversity NA
02-ipcs 08 C Org Deception NA
02-ipcs 08 C Org Duty NA
02-ipcs 08 C Org Intellect NA
02-ipcs 08 C Org Mating NA
02-ipcs 08 C Org Negativity NA
02-ipcs 08 C Org pOsitivity NA
02-ipcs 08 C Org Sociability NA
02-ipcs 08 C Prdctv Adversity NA
02-ipcs 08 C Prdctv Deception NA
02-ipcs 08 C Prdctv Duty NA
02-ipcs 08 C Prdctv Intellect NA
02-ipcs 08 C Prdctv Mating NA
02-ipcs 08 C Prdctv Negativity NA
02-ipcs 08 C Prdctv pOsitivity NA
02-ipcs 08 C Prdctv Sociability NA
02-ipcs 08 C Rspnbl Adversity NA
02-ipcs 08 C Rspnbl Deception NA
02-ipcs 08 C Rspnbl Duty NA
02-ipcs 08 C Rspnbl Intellect NA
02-ipcs 08 C Rspnbl Mating NA
02-ipcs 08 C Rspnbl Negativity NA
02-ipcs 08 C Rspnbl pOsitivity NA
02-ipcs 08 C Rspnbl Sociability NA
02-ipcs 08 E Assert Adversity NA
02-ipcs 08 E Assert Deception NA
02-ipcs 08 E Assert Duty NA
02-ipcs 08 E Assert Intellect NA
02-ipcs 08 E Assert Mating NA
02-ipcs 08 E Assert Negativity NA
02-ipcs 08 E Assert pOsitivity NA
02-ipcs 08 E Assert Sociability NA
02-ipcs 08 E Cmpn Adversity NA
02-ipcs 08 E Cmpn Deception NA
02-ipcs 08 E Cmpn Duty NA
02-ipcs 08 E Cmpn Intellect NA
02-ipcs 08 E Cmpn Mating NA
02-ipcs 08 E Cmpn Negativity NA
02-ipcs 08 E Cmpn pOsitivity NA
02-ipcs 08 E Cmpn Sociability NA
02-ipcs 08 E E Adversity NA
02-ipcs 08 E E Deception NA
02-ipcs 08 E E Duty NA
02-ipcs 08 E E Intellect NA
02-ipcs 08 E E Mating NA
02-ipcs 08 E E Negativity NA
02-ipcs 08 E E pOsitivity NA
02-ipcs 08 E E Sociability NA
02-ipcs 08 E EnerLev Adversity NA
02-ipcs 08 E EnerLev Deception NA
02-ipcs 08 E EnerLev Duty NA
02-ipcs 08 E EnerLev Intellect NA
02-ipcs 08 E EnerLev Mating NA
02-ipcs 08 E EnerLev Negativity NA
02-ipcs 08 E EnerLev pOsitivity NA
02-ipcs 08 E EnerLev Sociability NA
02-ipcs 08 E Scblty Adversity NA
02-ipcs 08 E Scblty Deception NA
02-ipcs 08 E Scblty Duty NA
02-ipcs 08 E Scblty Intellect NA
02-ipcs 08 E Scblty Mating NA
02-ipcs 08 E Scblty Negativity NA
02-ipcs 08 E Scblty pOsitivity NA
02-ipcs 08 E Scblty Sociability NA
02-ipcs 08 N Anxty Adversity NA
02-ipcs 08 N Anxty Deception NA
02-ipcs 08 N Anxty Duty NA
02-ipcs 08 N Anxty Intellect NA
02-ipcs 08 N Anxty Mating NA
02-ipcs 08 N Anxty Negativity NA
02-ipcs 08 N Anxty pOsitivity NA
02-ipcs 08 N Anxty Sociability NA
02-ipcs 08 N Depr Adversity NA
02-ipcs 08 N Depr Deception NA
02-ipcs 08 N Depr Duty NA
02-ipcs 08 N Depr Intellect NA
02-ipcs 08 N Depr Mating NA
02-ipcs 08 N Depr Negativity NA
02-ipcs 08 N Depr pOsitivity NA
02-ipcs 08 N Depr Sociability NA
02-ipcs 08 N EmoVol Adversity NA
02-ipcs 08 N EmoVol Deception NA
02-ipcs 08 N EmoVol Duty NA
02-ipcs 08 N EmoVol Intellect NA
02-ipcs 08 N EmoVol Mating NA
02-ipcs 08 N EmoVol Negativity NA
02-ipcs 08 N EmoVol pOsitivity NA
02-ipcs 08 N EmoVol Sociability NA
02-ipcs 08 N N Adversity NA
02-ipcs 08 N N Deception NA
02-ipcs 08 N N Duty NA
02-ipcs 08 N N Intellect NA
02-ipcs 08 N N Mating NA
02-ipcs 08 N N Negativity NA
02-ipcs 08 N N pOsitivity NA
02-ipcs 08 N N Sociability NA
02-ipcs 08 O AesSens Adversity NA
02-ipcs 08 O AesSens Deception NA
02-ipcs 08 O AesSens Duty NA
02-ipcs 08 O AesSens Intellect NA
02-ipcs 08 O AesSens Mating NA
02-ipcs 08 O AesSens Negativity NA
02-ipcs 08 O AesSens pOsitivity NA
02-ipcs 08 O AesSens Sociability NA
02-ipcs 08 O CrtvImag Adversity NA
02-ipcs 08 O CrtvImag Deception NA
02-ipcs 08 O CrtvImag Duty NA
02-ipcs 08 O CrtvImag Intellect NA
02-ipcs 08 O CrtvImag Mating NA
02-ipcs 08 O CrtvImag Negativity NA
02-ipcs 08 O CrtvImag pOsitivity NA
02-ipcs 08 O CrtvImag Sociability NA
02-ipcs 08 O IntCur Adversity NA
02-ipcs 08 O IntCur Deception NA
02-ipcs 08 O IntCur Duty NA
02-ipcs 08 O IntCur Intellect NA
02-ipcs 08 O IntCur Mating NA
02-ipcs 08 O IntCur Negativity NA
02-ipcs 08 O IntCur pOsitivity NA
02-ipcs 08 O IntCur Sociability NA
02-ipcs 08 O O Adversity NA
02-ipcs 08 O O Deception NA
02-ipcs 08 O O Duty NA
02-ipcs 08 O O Intellect NA
02-ipcs 08 O O Mating NA
02-ipcs 08 O O Negativity NA
02-ipcs 08 O O pOsitivity NA
02-ipcs 08 O O Sociability NA
02-ipcs 09 A A Adversity NA
02-ipcs 09 A A Deception NA
02-ipcs 09 A A Duty NA
02-ipcs 09 A A Intellect NA
02-ipcs 09 A A Mating NA
02-ipcs 09 A A Negativity NA
02-ipcs 09 A A pOsitivity NA
02-ipcs 09 A A Sociability NA
02-ipcs 09 A Cmpn Adversity NA
02-ipcs 09 A Cmpn Deception NA
02-ipcs 09 A Cmpn Duty NA
02-ipcs 09 A Cmpn Intellect NA
02-ipcs 09 A Cmpn Mating NA
02-ipcs 09 A Cmpn Negativity NA
02-ipcs 09 A Cmpn pOsitivity NA
02-ipcs 09 A Cmpn Sociability NA
02-ipcs 09 A Rspct Adversity NA
02-ipcs 09 A Rspct Deception NA
02-ipcs 09 A Rspct Duty NA
02-ipcs 09 A Rspct Intellect NA
02-ipcs 09 A Rspct Mating NA
02-ipcs 09 A Rspct Negativity NA
02-ipcs 09 A Rspct pOsitivity NA
02-ipcs 09 A Rspct Sociability NA
02-ipcs 09 A Trust Adversity NA
02-ipcs 09 A Trust Deception NA
02-ipcs 09 A Trust Duty NA
02-ipcs 09 A Trust Intellect NA
02-ipcs 09 A Trust Mating NA
02-ipcs 09 A Trust Negativity NA
02-ipcs 09 A Trust pOsitivity NA
02-ipcs 09 A Trust Sociability NA
02-ipcs 09 C C Adversity NA
02-ipcs 09 C C Deception NA
02-ipcs 09 C C Duty NA
02-ipcs 09 C C Intellect NA
02-ipcs 09 C C Mating NA
02-ipcs 09 C C Negativity NA
02-ipcs 09 C C pOsitivity NA
02-ipcs 09 C C Sociability NA
02-ipcs 09 C Org Adversity NA
02-ipcs 09 C Org Deception NA
02-ipcs 09 C Org Duty NA
02-ipcs 09 C Org Intellect NA
02-ipcs 09 C Org Mating NA
02-ipcs 09 C Org Negativity NA
02-ipcs 09 C Org pOsitivity NA
02-ipcs 09 C Org Sociability NA
02-ipcs 09 C Prdctv Adversity NA
02-ipcs 09 C Prdctv Deception NA
02-ipcs 09 C Prdctv Duty NA
02-ipcs 09 C Prdctv Intellect NA
02-ipcs 09 C Prdctv Mating NA
02-ipcs 09 C Prdctv Negativity NA
02-ipcs 09 C Prdctv pOsitivity NA
02-ipcs 09 C Prdctv Sociability NA
02-ipcs 09 C Rspnbl Adversity NA
02-ipcs 09 C Rspnbl Deception NA
02-ipcs 09 C Rspnbl Duty NA
02-ipcs 09 C Rspnbl Intellect NA
02-ipcs 09 C Rspnbl Mating NA
02-ipcs 09 C Rspnbl Negativity NA
02-ipcs 09 C Rspnbl pOsitivity NA
02-ipcs 09 C Rspnbl Sociability NA
02-ipcs 09 E Assert Adversity NA
02-ipcs 09 E Assert Deception NA
02-ipcs 09 E Assert Duty NA
02-ipcs 09 E Assert Intellect NA
02-ipcs 09 E Assert Mating NA
02-ipcs 09 E Assert Negativity NA
02-ipcs 09 E Assert pOsitivity NA
02-ipcs 09 E Assert Sociability NA
02-ipcs 09 E Cmpn Adversity NA
02-ipcs 09 E Cmpn Deception NA
02-ipcs 09 E Cmpn Duty NA
02-ipcs 09 E Cmpn Intellect NA
02-ipcs 09 E Cmpn Mating NA
02-ipcs 09 E Cmpn Negativity NA
02-ipcs 09 E Cmpn pOsitivity NA
02-ipcs 09 E Cmpn Sociability NA
02-ipcs 09 E E Adversity NA
02-ipcs 09 E E Deception NA
02-ipcs 09 E E Duty NA
02-ipcs 09 E E Intellect NA
02-ipcs 09 E E Mating NA
02-ipcs 09 E E Negativity NA
02-ipcs 09 E E pOsitivity NA
02-ipcs 09 E E Sociability NA
02-ipcs 09 E EnerLev Adversity NA
02-ipcs 09 E EnerLev Deception NA
02-ipcs 09 E EnerLev Duty NA
02-ipcs 09 E EnerLev Intellect NA
02-ipcs 09 E EnerLev Mating NA
02-ipcs 09 E EnerLev Negativity NA
02-ipcs 09 E EnerLev pOsitivity NA
02-ipcs 09 E EnerLev Sociability NA
02-ipcs 09 E Scblty Adversity NA
02-ipcs 09 E Scblty Deception NA
02-ipcs 09 E Scblty Duty NA
02-ipcs 09 E Scblty Intellect NA
02-ipcs 09 E Scblty Mating NA
02-ipcs 09 E Scblty Negativity NA
02-ipcs 09 E Scblty pOsitivity NA
02-ipcs 09 E Scblty Sociability NA
02-ipcs 09 N Anxty Adversity NA
02-ipcs 09 N Anxty Deception NA
02-ipcs 09 N Anxty Duty NA
02-ipcs 09 N Anxty Intellect NA
02-ipcs 09 N Anxty Mating NA
02-ipcs 09 N Anxty Negativity NA
02-ipcs 09 N Anxty pOsitivity NA
02-ipcs 09 N Anxty Sociability NA
02-ipcs 09 N Depr Adversity NA
02-ipcs 09 N Depr Deception NA
02-ipcs 09 N Depr Duty NA
02-ipcs 09 N Depr Intellect NA
02-ipcs 09 N Depr Mating NA
02-ipcs 09 N Depr Negativity NA
02-ipcs 09 N Depr pOsitivity NA
02-ipcs 09 N Depr Sociability NA
02-ipcs 09 N EmoVol Adversity NA
02-ipcs 09 N EmoVol Deception NA
02-ipcs 09 N EmoVol Duty NA
02-ipcs 09 N EmoVol Intellect NA
02-ipcs 09 N EmoVol Mating NA
02-ipcs 09 N EmoVol Negativity NA
02-ipcs 09 N EmoVol pOsitivity NA
02-ipcs 09 N EmoVol Sociability NA
02-ipcs 09 N N Adversity NA
02-ipcs 09 N N Deception NA
02-ipcs 09 N N Duty NA
02-ipcs 09 N N Intellect NA
02-ipcs 09 N N Mating NA
02-ipcs 09 N N Negativity NA
02-ipcs 09 N N pOsitivity NA
02-ipcs 09 N N Sociability NA
02-ipcs 09 O AesSens Adversity NA
02-ipcs 09 O AesSens Deception NA
02-ipcs 09 O AesSens Duty NA
02-ipcs 09 O AesSens Intellect NA
02-ipcs 09 O AesSens Mating NA
02-ipcs 09 O AesSens Negativity NA
02-ipcs 09 O AesSens pOsitivity NA
02-ipcs 09 O AesSens Sociability NA
02-ipcs 09 O CrtvImag Adversity NA
02-ipcs 09 O CrtvImag Deception NA
02-ipcs 09 O CrtvImag Duty NA
02-ipcs 09 O CrtvImag Intellect NA
02-ipcs 09 O CrtvImag Mating NA
02-ipcs 09 O CrtvImag Negativity NA
02-ipcs 09 O CrtvImag pOsitivity NA
02-ipcs 09 O CrtvImag Sociability NA
02-ipcs 09 O IntCur Adversity NA
02-ipcs 09 O IntCur Deception NA
02-ipcs 09 O IntCur Duty NA
02-ipcs 09 O IntCur Intellect NA
02-ipcs 09 O IntCur Mating NA
02-ipcs 09 O IntCur Negativity NA
02-ipcs 09 O IntCur pOsitivity NA
02-ipcs 09 O IntCur Sociability NA
02-ipcs 09 O O Adversity NA
02-ipcs 09 O O Deception NA
02-ipcs 09 O O Duty NA
02-ipcs 09 O O Intellect NA
02-ipcs 09 O O Mating NA
02-ipcs 09 O O Negativity NA
02-ipcs 09 O O pOsitivity NA
02-ipcs 09 O O Sociability NA
02-ipcs 211 N Depr Deception NA
04-horstmann 161 E E Negativity NA
04-horstmann 161 E E pOsitivity NA
04-horstmann 161 E E Sociality NA
04-horstmann 161 E outgoing Adversity NA
04-horstmann 161 E outgoing Deception NA
04-horstmann 161 E outgoing Duty NA
04-horstmann 161 E outgoing Intellect NA
04-horstmann 161 E outgoing Mating NA
04-horstmann 161 E outgoing Negativity NA
04-horstmann 161 E outgoing pOsitivity NA
04-horstmann 161 E outgoing Sociality NA
04-horstmann 161 N N Adversity NA
04-horstmann 161 N N Deception NA
04-horstmann 161 N N Duty NA
04-horstmann 161 N N Intellect NA
04-horstmann 161 N N Mating NA
04-horstmann 161 N N Negativity NA
04-horstmann 161 N N pOsitivity NA
04-horstmann 161 N N Sociality NA
04-horstmann 161 O O Adversity NA
04-horstmann 161 O O Deception NA
04-horstmann 161 O O Duty NA
04-horstmann 161 O O Intellect NA
04-horstmann 161 O O Mating NA
04-horstmann 161 O O Negativity NA
04-horstmann 161 O O pOsitivity NA
04-horstmann 161 O O Sociality NA
04-horstmann 162 A A Adversity NA
04-horstmann 162 A A Deception NA
04-horstmann 162 A A Duty NA
04-horstmann 162 A A Intellect NA
04-horstmann 162 A A Mating NA
04-horstmann 162 A A Negativity NA
04-horstmann 162 A A pOsitivity NA
04-horstmann 162 A A Sociality NA
04-horstmann 162 C C Adversity NA
04-horstmann 162 C C Deception NA
04-horstmann 162 C C Duty NA
04-horstmann 162 C C Intellect NA
04-horstmann 162 C C Mating NA
04-horstmann 162 C C Negativity NA
04-horstmann 162 C C pOsitivity NA
04-horstmann 162 C C Sociality NA
04-horstmann 162 E dominant Adversity NA
04-horstmann 162 E dominant Deception NA
04-horstmann 162 E dominant Duty NA
04-horstmann 162 E dominant Intellect NA
04-horstmann 162 E dominant Mating NA
04-horstmann 162 E dominant Negativity NA
04-horstmann 162 E dominant pOsitivity NA
04-horstmann 162 E dominant Sociality NA
04-horstmann 162 E E Adversity NA
04-horstmann 162 E E Deception NA
04-horstmann 162 E E Duty NA
04-horstmann 162 E E Intellect NA
04-horstmann 162 E E Mating NA
04-horstmann 162 E E Negativity NA
04-horstmann 162 E E pOsitivity NA
04-horstmann 162 E E Sociality NA
04-horstmann 162 E outgoing Adversity NA
04-horstmann 162 E outgoing Deception NA
04-horstmann 162 E outgoing Duty NA
04-horstmann 162 E outgoing Intellect NA
04-horstmann 162 E outgoing Mating NA
04-horstmann 162 E outgoing Negativity NA
04-horstmann 162 E outgoing pOsitivity NA
04-horstmann 162 E outgoing Sociality NA
04-horstmann 162 N N Adversity NA
04-horstmann 162 N N Deception NA
04-horstmann 162 N N Duty NA
04-horstmann 162 N N Intellect NA
04-horstmann 162 N N Mating NA
04-horstmann 162 N N Negativity NA
